code,name,roe,net_profit_ratio,gross_profit_rate,eps,bips,arturnover,inventory_turnover,currentasset_turnover,mbrg,nprg,nav,targ,epsg,seg,currentratio,quickratio,cashratio,icratio,sheqratio,adratio,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio,beat
600551,时代出版,1.56,4.76,11.8269,0.1505,3.1595,2.15,1.1682,0.3209,53.0313,20.9906,5.0314,3.1096,19.7258,5.0834,2.4423,1.8057,70.2648,-1935.6431,70.3645,29.6355,-0.2359,-0.0538,-4.9412,-0.1814,-19.0069,1
600552,凯盛科技,0.63,0.99,13.2871,0.021,2.1244,1.1168,0.778,0.3223,97.4776,63.1248,2.4094,14.691,83.4783,2.1166,1.2306,0.805,20.1407,229.13,33.9641,66.0359,0.0393,0.0077,2.1708,0.0117,1.4472,0
600556,天下秀,2.44,9.73,23.8162,0.0458,0.4709,0.5628,202.0731,0.2116,58.727,43.2258,230.8199,144.4525,66.6667,232.0784,5.6482,5.6425,307.2618,-828.6204,80.5708,19.4292,-0.1199,-0.0243,-1.2766,-0.1253,-14.396,1
600557,康缘药业,2.0,9.74,71.0833,0.1416,1.4535,0.8701,0.6641,0.3053,5.2737,5.1157,4.4007,-2.3463,0.0,4.334,1.8161,1.57,28.567,3125.2793,72.9445,27.0555,-0.0312,-0.0045,-0.3149,-0.0167,-1.7722,0
600559,老白干酒,1.59,7.44,67.7487,0.0625,0.8408,17.3954,0.1305,0.2077,-0.2579,-12.9992,4.992,13.6948,-14.2857,4.9522,1.1917,0.585,28.8484,3946.9981,51.1366,48.8634,0.4116,0.045,5.4297,0.0921,9.6936,1
600560,金自天正,1.69,9.76,25.4467,0.0622,0.6372,0.4467,0.1713,0.0856,23.4953,91.3809,4.3985,15.0321,100.0,4.426,1.5886,0.9543,8.9769,-28700.9898,44.8987,55.1013,0.4096,0.0308,4.0943,0.0558,5.6805,0
600563,法拉电子,5.4,28.49,43.9826,0.7352,2.5805,0.8323,0.8524,0.2025,67.9636,76.1447,12.0914,15.8562,77.9661,12.2495,4.5339,3.9092,120.5618,-3270.6603,81.6678,18.3322,0.0461,0.007,0.1591,0.0383,4.1792,1
600565,迪马股份,0.36,1.02,23.9217,0.0154,1.507,4.4907,0.059,0.053,130.6785,286.2716,23.4395,15.2724,100.0,18.279,1.3816,0.4287,12.4859,4712.3698,20.9238,79.0762,-0.5454,-0.0246,-5.3298,-0.0311,-3.8916,0
600566,济川药业,5.35,22.91,83.2308,0.4943,2.1573,0.9967,1.1431,0.2784,-4.5545,-5.4024,24.8696,18.211,-13.3333,24.8696,3.3708,3.2378,171.1564,-2232.1948,73.687,26.313,0.3801,0.0654,1.6589,0.2487,34.1502,0
600567,山鹰国际,2.95,6.93,14.9076,0.1026,1.4793,1.9005,1.9984,0.4575,78.02,112.4926,20.8,12.1665,103.8462,12.7931,0.7508,0.5864,18.8175,602.5397,36.7371,63.2629,-0.0479,-0.0068,-0.6717,-0.0107,-1.5678,0
600572,康恩贝,0.94,3.0,67.3986,0.0179,0.5964,1.508,0.5433,0.3968,-5.2177,-61.8513,5.9352,-12.41,-71.831,5.1578,1.3336,1.0079,33.5885,675.2082,60.9052,39.0948,0.1012,0.018,2.1031,0.0462,5.5298,1
600575,淮河能源,1.79,3.96,7.4978,0.0455,1.1495,3.8497,4.2778,0.9311,122.8618,1459.231,2.735,6.0378,150.0,2.2211,1.0789,0.8334,34.8252,490.1364,61.6212,38.3788,0.0385,0.0095,0.8812,0.0247,3.7984,0
600576,祥源文化,0.54,14.25,82.5393,0.0089,0.0631,0.1341,0.2359,0.0477,-31.8001,-6.2863,3.862,-5.1595,0.0,2.3967,6.1674,5.9393,195.9496,-267.3303,87.0572,12.9428,-0.7682,-0.026,-9.0503,-0.2005,-22.624,0
600577,精达股份,2.88,2.88,8.3744,0.0591,2.0494,1.564,2.6979,0.5248,54.2094,73.5716,5.116,48.1107,73.5294,8.5588,1.7872,1.4552,34.8184,557.9408,45.9491,54.0509,-0.0624,-0.0256,-1.8002,-0.0473,-5.5949,1
600578,京能电力,0.26,1.18,7.8735,0.0099,0.8391,1.7567,5.7605,0.6139,12.0739,-86.9755,5.5396,3.6329,-85.7143,6.1465,0.4817,0.4346,19.6139,125.4156,38.824,61.176,0.2346,0.0163,17.6279,0.0267,7.0009,0
600580,卧龙电驱,1.7,4.4,24.4101,0.1005,2.2829,0.8662,0.8029,0.2767,6.8455,44.8353,10.6417,5.1836,40.5028,9.3865,1.2486,0.9137,24.8006,310.5882,39.6962,60.3038,0.0818,0.0117,1.7249,0.0194,2.8207,1
600582,天地科技,1.36,4.85,30.6918,0.0603,1.2431,0.5704,0.7609,0.1861,44.4459,258.7081,5.6923,3.8887,252.9412,6.3627,2.2181,1.8374,50.0439,-1966.4188,60.4995,39.5005,-0.0978,-0.0133,-1.3633,-0.0336,-4.0573,1
600584,长电科技,2.79,5.75,16.0297,0.2409,4.1876,1.8381,2.0143,0.7537,17.5934,188.2615,7.2832,-2.3504,200.0,7.2965,0.6361,0.435,14.5135,560.2581,43.2181,56.7819,0.1794,0.0376,3.1155,0.0662,9.1388,0
600585,海螺水泥,3.46,16.86,26.8508,1.0961,6.4991,30.97,3.6425,0.3016,48.407,20.1968,17.9539,13.0918,18.2236,17.7345,5.4517,5.1289,309.0114,-3139.494,85.5044,14.4956,0.1439,0.0244,0.8333,0.1682,23.4123,0
600586,金晶科技,7.49,24.16,30.233,0.2487,1.0291,3.8798,1.5532,0.3861,46.9266,1116.4051,15.4062,10.502,1095.6731,15.0702,0.7881,0.6541,34.1936,1104.1348,46.7611,53.2389,0.1894,0.027,0.7579,0.0507,5.4359,0
600587,新华医疗,3.23,5.81,24.7484,0.3601,6.1931,1.4682,0.7887,0.4286,45.5335,394.1078,6.0586,-1.3715,350.0,7.5684,0.9662,0.5644,19.9654,956.3027,43.7767,56.2233,0.1309,0.0289,2.1972,0.0514,5.3778,1
600590,泰豪科技,9.53,40.47,21.6394,0.4392,1.0852,0.2516,0.3775,0.0999,39.8773,2538.793,0.3772,-5.7666,3035.7143,-1.002,1.3278,1.0842,33.277,746.0572,34.7637,65.2363,0.0841,0.0063,0.2035,0.0096,1.1869,1
600594,益佰制药,2.06,8.6,78.8542,0.0896,1.0415,2.8183,0.3408,0.3562,19.9898,22.6521,-6.524,-4.7941,18.4211,-6.142,1.6435,1.2757,71.2307,675.4729,66.0766,33.9234,0.5005,0.0773,6.1495,0.2277,28.9044,1
600596,新安股份,4.1,7.36,16.7373,0.3399,4.6137,2.937,1.9524,0.5998,45.4442,1121.7919,19.1835,16.1519,2535.6589,18.9171,1.447,1.0695,26.4394,2976.1083,57.2327,42.7673,0.0198,0.0056,0.2654,0.0131,1.6063,1
600597,光明乳业,1.58,1.42,22.4825,0.081,5.7049,3.7262,1.8156,0.8118,36.0652,-43.0255,25.0235,13.1935,33.3333,12.686,0.9632,0.6003,23.6748,606.6528,43.781,56.219,-0.0261,-0.0091,-2.1217,-0.0162,-2.1306,0
600598,北大荒,5.11,58.91,69.4763,0.2111,0.3584,49.3487,0.4483,0.1287,3.0245,-0.7174,4.2669,5.3668,-0.4717,4.4085,1.5357,1.3859,82.38,-3080.5544,61.2746,38.7254,4.7443,0.2611,8.1316,0.6743,69.073,0
600600,青岛啤酒,4.7,11.44,45.1297,0.7491,6.5443,68.4049,1.7012,0.3534,41.8689,90.3499,11.1529,16.3853,89.9497,11.0954,1.6229,1.4676,77.3782,-1780.5916,52.3004,47.6996,0.2762,0.0574,2.3379,0.1203,15.4506,1
600603,广汇物流,2.23,21.89,42.0351,0.123,0.5623,0.8506,0.0629,0.0654,68.1185,14.3904,14.5321,2.478,8.3333,14.3625,1.3839,0.549,33.2515,4277.9722,42.2154,57.7846,-0.5164,-0.0212,-2.2999,-0.0366,-4.6722,0
600605,汇通能源,0.98,25.35,73.9314,0.0524,0.2068,3.4709,0.0077,0.0283,55.0202,-38.371,7.6623,98.2675,-37.3494,7.6925,2.0105,0.0675,3.7241,326.4182,50.8518,49.1482,-18.9307,-0.3752,-76.8546,-0.7635,-81.9864,0
600606,绿地控股,4.27,2.96,12.8723,0.3232,10.8965,1.3507,0.1629,0.1073,66.5849,7.0136,24.7343,25.5067,6.6667,16.3306,1.2313,0.5445,9.2464,546.5168,11.5911,88.4089,0.0895,0.0084,2.4648,0.0095,1.1737,0
600609,金杯汽车,6.85,3.33,16.2147,0.0316,0.9476,1.2159,3.3677,0.3439,22.9161,124.422,25.2083,20.0181,3100.0,43.1529,1.2159,1.1073,63.8317,1205.1342,25.8177,74.1823,-0.0196,-0.0051,-0.2612,-0.0068,-0.8324,0
600610,中毅达,20.18,6.79,15.1283,0.0212,0.3128,10.6377,1.6745,0.7215,39.2322,359.0414,127.9956,6.6552,360.8696,127.9956,0.8995,0.545,19.5569,338.7299,8.2339,91.7661,0.0139,0.0034,0.204,0.0037,0.9048,1
600612,老凤祥,7.52,3.77,7.6422,1.2396,32.8758,35.6807,1.5025,0.8734,18.6999,63.7844,15.777,12.9426,74.4687,16.6381,2.0011,1.1028,94.5721,1373.4865,46.7962,53.2038,0.1706,0.1344,3.6803,0.2525,28.4598,1
600618,氯碱化工,6.29,22.33,24.362,0.2988,1.3379,8.0183,8.2935,0.499,34.6267,292.0498,15.2111,13.9792,292.126,15.7812,2.7859,2.6619,200.6336,-4711.6555,81.2501,18.7499,0.0918,0.0205,0.4118,0.1095,12.2061,1
600619,海立股份,0.86,1.02,12.0656,0.0444,4.326,1.0828,1.3482,0.3473,60.1298,26.4185,10.7908,33.0366,0.0,0.0758,1.1672,0.8861,14.5516,331.5624,32.4844,67.5156,-0.191,-0.0389,-14.0708,-0.0576,-6.9729,1
600621,华鑫股份,1.12,231.29,37.7826,0.0743,0.0321,1.3492,39.2104,0.0013,4.7353,-1.4764,6.4717,6.1871,-22.2222,10.7482,1.5002,1.5001,47.2966,3791.5596,25.1442,74.8558,-11.0909,-0.0134,-4.7236,-0.0179,-2.1395,0
600624,复旦复华,0.39,1.76,48.3394,0.0063,0.3633,2.6114,0.1737,0.2056,18.3339,-58.1636,-7.4328,-1.2995,-65.7754,-7.9164,1.6567,0.65,39.7289,272.4886,55.9307,44.0693,0.0215,0.0025,0.9352,0.0057,0.7341,0
600626,申达股份,10.46,10.11,9.5514,0.3321,3.2841,2.057,3.0464,0.6223,-0.0506,154.2922,-21.5208,-0.3926,122.953,-20.834,1.1326,0.927,47.0658,967.2204,29.706,70.294,-0.0514,-0.0136,-0.5424,-0.0194,-3.3499,1
600629,华建集团,3.15,4.9,18.9822,0.1784,3.6383,0.7973,0.6278,0.223,34.0878,93.0125,-0.149,10.2465,61.8502,1.5702,1.1218,0.7689,24.2308,3439.9959,29.4819,70.5181,-0.3318,-0.0565,-6.2984,-0.0801,-8.3747,0
600633,浙数文化,1.92,21.65,76.2585,0.1262,0.5829,3.3867,16.8735,0.3125,-26.7633,-22.1109,0.2577,-5.0763,-13.3333,3.7004,1.5903,1.5851,50.5444,181361.2274,83.7925,16.2075,0.1227,0.0084,0.4952,0.0517,6.4741,0
600635,大众公用,0.25,1.18,16.2544,0.0073,0.6159,3.3442,4.2063,0.3282,26.6724,-31.9781,4.1427,7.6582,-79.4444,3.6366,0.6422,0.6006,46.179,219.2967,40.3209,59.6791,0.0417,0.0031,0.8301,0.0053,0.8382,0
600636,国新文化,0.13,8.7,68.8563,0.009,0.1045,1.045,0.1282,0.0352,-44.9961,-77.0171,-0.4516,-1.099,-76.9036,2.445,17.4415,15.863,890.4813,21.6912,97.3521,2.6479,-1.4398,-0.0215,-16.5465,-0.8108,-92.9464,0
600637,东方明珠,0.95,13.95,28.5296,0.0825,0.5919,0.974,0.418,0.0825,-34.759,-0.3138,0.9727,-0.3968,-1.3142,1.1498,3.1795,2.7229,101.8825,-921.7701,78.49,21.51,0.0613,0.0028,0.5098,0.013,1.6149,0
600638,新黄浦,0.71,16.37,43.1266,0.0453,0.2767,2.6299,0.0117,0.0103,-37.3658,-14.2758,5.0376,47.3682,9.1566,5.5682,1.5502,0.7896,40.1013,4221.8497,20.4367,79.5633,0.5032,0.0043,2.6073,0.0054,0.7668,0
600639,浦东金桥,1.19,31.12,52.8986,0.1134,0.3643,2.4529,0.0353,0.0315,-74.3773,-73.1623,3.9568,19.9852,-71.2693,4.1882,1.1469,0.6439,20.815,456.9541,37.1602,62.8398,-1.6392,-0.023,-5.6551,-0.0366,-6.044,0
600641,万业企业,2.86,47.59,56.2337,0.2062,0.4333,10.8311,0.2525,0.0874,30.8883,156.6466,8.5041,9.3219,112.4388,8.4662,8.4049,7.2288,434.9132,-3274.9505,89.5884,10.4116,-0.1103,-0.0059,-0.2288,-0.0571,-8.1487,1
600642,申能股份,2.8,14.87,16.9083,0.181,1.2171,1.2456,8.4886,0.3416,12.2787,79.0294,5.2118,21.4349,96.7391,5.6717,1.0176,0.9873,57.0314,678.0761,49.0998,50.9002,0.2585,0.019,1.5007,0.0373,8.4908,0
600643,爱建集团,2.73,59.97,26.6523,0.2016,0.3362,0.6541,65.0081,0.0406,56.2914,13.5075,8.2338,-1.9933,13.4831,8.235,1.4651,1.4644,112.2371,820.6505,44.559,55.441,-0.0352,-0.0007,-0.0586,-0.0013,-0.2058,0
600645,中源协和,1.26,12.42,68.7908,0.0973,0.7835,0.8012,0.5147,0.19,32.4363,677.89,6.5719,5.0652,900.0,6.7954,1.4675,1.2998,82.4779,-2397.5974,72.2062,27.7938,0.134,0.0096,1.0729,0.0345,3.71,1
600648,外高桥,2.93,15.33,38.055,0.2916,1.9011,4.1455,0.1079,0.1097,24.988,196.6956,5.6256,12.657,222.2222,5.9605,1.2361,0.4381,32.7775,460.139,30.5746,69.4254,-0.7728,-0.044,-4.9648,-0.0634,-10.8112,0
600649,城投控股,0.84,13.79,37.3423,0.0667,0.4837,0.73,0.0284,0.0231,2140.8133,294.6158,4.6973,63.7605,250.0,2.7273,2.1534,1.0217,51.1585,286.1266,32.7497,67.2503,-4.0899,-0.0762,-29.3499,-0.1133,-19.5937,0
600650,锦江在线,1.13,5.67,17.8356,0.0727,1.2823,4.8252,3.0434,0.3455,41.2078,-1.2511,1.7228,13.6924,0.6925,2.5014,2.5465,2.2997,149.6898,-4191.4632,74.5481,25.4519,-0.0319,-0.0043,-0.4223,-0.0168,-2.8688,0
600655,豫园股份,1.72,5.31,21.965,0.1487,2.7959,5.3643,0.1995,0.1605,5.3911,25.2339,11.7391,19.2687,77.381,6.6112,1.3284,0.4825,26.6095,320.1814,33.8448,66.1552,-0.0859,-0.0078,-1.5309,-0.0117,-1.7881,1
600657,信达地产,1.26,21.66,20.6772,0.1035,0.4782,1.4762,0.0205,0.016,-79.9299,-57.8358,4.2228,3.485,-41.1765,4.1065,1.8192,0.6392,50.5561,214.9036,24.4787,75.5213,0.2477,0.0034,1.2577,0.0045,0.7043,0
600660,福耀玻璃,3.79,14.98,40.597,0.3409,2.2745,1.5189,1.0363,0.2949,36.8174,85.9754,2.9965,-4.3582,88.8889,3.0088,1.622,1.3593,87.0523,989.4044,56.4171,43.5829,0.3081,0.044,2.0581,0.101,14.1627,1
600663,陆家嘴,4.17,29.99,68.0002,0.2192,0.7308,4.002,0.0308,0.0643,-29.0149,-21.4597,14.6573,11.9217,16.2248,12.1096,1.1234,0.4035,17.6128,704.6297,32.9082,67.0918,0.4697,0.0131,1.328,0.0195,3.2498,1
600667,太极实业,1.73,2.99,10.1843,0.0624,2.0846,1.0392,5.5518,0.3418,16.8682,15.1885,7.4806,1.1237,20.0,8.8367,1.1065,1.0441,30.1071,719.6835,38.5076,61.4924,-0.1701,-0.0347,-5.0177,-0.0564,-6.4185,0
600668,尖峰集团,1.96,11.36,29.4428,0.2581,2.2715,3.251,1.5971,0.5415,45.3896,-17.8645,14.8372,8.9022,-27.6017,15.6381,1.2866,0.9464,26.3182,3782.0168,78.4555,21.5445,0.0811,0.0104,0.6282,0.0481,6.2289,0
600674,川投能源,2.19,304.04,50.4431,0.1467,0.0482,0.6304,0.7476,0.0476,27.0657,21.9238,8.0197,11.6818,22.1667,6.5376,0.814,0.7862,12.2949,822.9986,72.6792,27.3208,0.144,0.0007,0.0468,0.0027,0.5688,0
600675,中华企业,0.43,8.57,28.504,0.0112,0.1317,6.3836,0.0284,0.0229,-39.3469,-44.2342,0.8583,-7.707,-50.0,3.0598,2.0896,0.859,73.9918,474.9589,36.2375,63.7625,-0.0133,-0.0002,-0.1036,-0.0004,-0.0653,0
600678,四川金顶,11.03,27.23,44.5761,0.0587,0.2156,53.66,13.4754,0.9024,89.2066,816.5042,49.7543,5.2095,831.746,50.0868,0.4267,0.4125,17.583,1100.8921,35.6712,64.3288,0.1891,0.0271,0.6898,0.0421,6.9636,0
600679,上海凤凰,1.1,3.93,13.6827,0.0456,1.1601,1.5494,2.1366,0.4231,151.0503,2498.6418,34.7734,67.6839,-22950.0,41.1021,1.4001,1.1941,49.3437,-1098.8617,63.3,36.7,-0.0743,-0.0131,-2.0397,-0.0356,-4.0996,0
600681,百川能源,5.23,12.05,19.5311,0.1395,1.1575,2.3468,4.4493,0.7965,10.8412,5.6667,-17.1283,-2.7755,7.1429,-17.4912,0.7798,0.6765,33.6126,2304.6975,47.6021,52.3979,-0.0393,-0.0079,-0.3209,-0.015,-2.2492,0
600682,南京新百,1.68,18.69,57.3005,0.205,1.0969,1.3199,1.3188,0.1483,3.0377,21.5675,3.94,5.6498,31.25,3.0293,1.5288,1.4588,106.9913,1950.5016,69.7125,30.2875,0.2026,0.0121,0.9608,0.0399,4.6169,1
600683,京投发展,1.63,6.25,27.8559,0.1422,2.2742,26.2176,0.0387,0.0457,69.8849,13.3594,95.3941,1.1897,-20.0,125.8746,2.3039,0.2851,20.2864,1002.1188,18.0345,81.9655,0.6122,0.0219,7.9927,0.0268,6.6937,0
600690,海尔智家,4.07,5.57,28.4872,0.3266,5.8592,3.0272,1.2681,0.4757,26.9631,130.4119,15.1749,9.0494,104.2945,54.16,1.0749,0.7754,41.0709,2241.158,37.1398,62.8602,0.0523,0.0139,0.9249,0.0222,2.6521,0
600693,东百集团,0.88,5.89,51.5038,0.0335,0.5698,14.2012,0.0856,0.1237,28.7329,222.3973,38.4242,39.771,60.6481,34.6004,1.0324,0.3224,19.4903,244.9416,28.6588,71.3412,0.0929,0.0035,1.0279,0.0048,1.1537,0
600694,大商股份,3.22,11.75,42.1271,0.986,8.386,11.7272,0.3616,0.2172,19.1151,422.064,-0.4862,19.0303,421.0526,-0.6353,1.5984,1.0477,55.4596,842.8952,42.7028,57.2972,0.2344,0.0266,1.8383,0.0463,8.137,0
600696,岩石股份,2.22,10.9,51.1145,0.0284,0.2612,3.5864,0.378,0.1952,617.4483,434.4285,97.7017,136.9585,200.0,65.9865,1.3297,0.89,33.2995,563.3347,54.3819,45.6181,2.1339,0.1854,17.733,0.4065,42.075,1
600697,欧亚集团,0.36,0.58,40.5096,0.0748,12.7073,43.8843,0.3763,0.3935,-40.132,119885.5985,0.7146,-1.1941,-150.0,-1.0115,0.3569,0.1232,5.9464,196.5053,23.7573,76.2427,-0.0141,-0.0013,-0.5164,-0.0016,-0.1957,0
600698,湖南天雁,0.48,2.24,18.5896,0.0035,0.1595,0.6029,0.9516,0.1635,74.3137,72.1291,2.4433,-0.1614,71.4286,2.4433,2.3076,1.9788,78.0884,-133.2069,63.2508,36.7492,-0.2081,-0.0285,-9.261,-0.0776,-7.923,1
600699,均胜电子,1.44,1.8,15.4361,0.1618,8.9812,1.7378,1.6022,0.4824,0.5714,312.2229,15.8713,-1.4247,220.0,22.5643,1.2935,0.9467,39.6667,397.1509,35.4523,64.5477,0.0282,0.0063,1.2014,0.0097,1.8119,0
600702,舍得酒业,7.77,29.36,77.6017,0.898,3.0578,5.3056,0.0896,0.2065,154.21,889.3247,24.7865,16.1741,1033.0836,26.4132,2.0648,1.0015,76.1491,-7765.8887,62.0074,37.9926,0.3789,0.059,1.2606,0.1553,16.0151,1
600703,三安光电,1.83,20.48,22.8259,0.1242,0.6066,1.0892,0.4942,0.1675,61.5957,42.1414,36.7545,34.6322,20.0,36.7545,2.885,2.1176,112.7505,2779.4254,74.2455,25.7545,0.2358,0.0157,1.1511,0.061,11.3679,1
600704,物产中大,3.32,0.87,3.1752,0.1827,20.8007,9.8545,3.201,1.2055,51.9664,63.2574,12.0281,24.4962,53.8995,7.8189,1.0844,0.663,20.1417,451.8225,24.7986,75.2014,-0.133,-0.0992,-10.6676,-0.1319,-14.6302,1
600705,中航产融,1.69,30.08,52.0782,0.0744,0.2474,7.665,123.8798,0.0104,0.0347,0.9015,27.8219,6.6328,-11.1111,27.519,1.012,1.0119,69.187,467.1798,17.25,82.75,-12.8166,-0.0774,-24.9073,-0.0935,-14.3521,0
600710,苏美达,3.82,0.61,4.4181,0.1557,25.2521,4.1771,3.4045,0.9124,105.8234,214.5369,13.7924,10.3557,166.6667,8.8825,1.0539,0.7717,14.8866,593.7355,21.3749,78.6251,-0.1529,-0.0969,-9.615,-0.1233,-13.5196,1
600713,南京医药,2.35,0.91,5.9048,0.0978,10.6419,1.1461,2.3931,0.4989,26.1205,33.1248,6.3833,5.8715,34.2466,4.8589,1.2488,0.9992,9.529,271.8727,19.1702,80.8298,-0.1535,-0.0662,-14.6506,-0.0819,-9.1317,1
600717,天津港,1.15,6.17,21.3205,0.0817,1.3233,1.9068,11.6834,0.4191,17.9045,45.1016,3.1637,3.2394,33.3333,3.7248,1.1061,1.0806,60.5402,565.4046,62.9829,37.0171,0.0613,0.0054,0.6844,0.0145,2.8875,0
600720,祁连山,0.59,6.01,25.3498,0.0603,1.002,1.9869,1.1724,0.2974,35.0556,427.4629,15.0007,5.0061,272.2222,15.3392,1.3897,1.1452,61.3264,-5357.38,74.9579,25.0421,0.3102,0.0209,4.9349,0.0836,11.6935,0
600722,金牛化工,0.78,6.27,12.8673,0.0117,0.1873,5.3665,36.8761,0.121,5.7899,92.6737,1.5199,5.0969,95.0,1.0165,7.3129,7.2904,619.343,-221.9622,88.5904,11.4096,0.1562,0.0155,1.4273,0.1356,13.5673,0
600724,宁波富达,2.7,19.53,36.1536,0.0568,0.2911,5.1179,1.7489,0.1909,6.2247,81.6652,3.2851,-0.5481,149.5614,2.7315,3.7905,3.5269,105.0881,-3408.6687,85.7842,14.2158,0.1993,0.0201,0.9647,0.1415,14.3202,0
600725,云维股份,1.16,0.91,1.9862,0.003,0.3333,3.7544,6.9596,0.9816,74.0065,-45.3931,4.1948,0.0398,-46.4286,4.1948,5.1516,4.2363,48.125,-4615.8603,79.361,20.639,-0.2866,-0.2912,-31.3974,-1.4107,-150.2617,0
600727,鲁北化工,3.81,11.48,22.7343,0.2015,1.7548,6.6604,1.7407,0.3983,213.6591,244.3153,85.4898,126.4033,150.0,92.5816,1.5807,1.3366,77.1392,-4678.0527,62.7113,37.2887,0.1118,0.0216,0.8308,0.058,6.9235,1
600729,重庆百货,6.51,6.59,24.3767,1.0557,16.0157,29.4855,1.7517,0.67,-14.2016,156.4576,1.3927,27.7727,148.8372,1.876,1.1141,0.7782,51.4922,1694.8303,34.754,65.246,0.0679,0.0229,1.0077,0.0351,5.3149,1
600730,中国高科,0.18,12.56,94.1794,0.006,0.048,16.8546,0.0913,0.0209,16.0578,-55.3419,1.2403,2.9395,-62.5,0.6988,17.1143,16.8866,605.2152,-708.6927,86.0945,13.9055,0.9244,0.0113,4.4165,0.0814,32.9979,0
600731,湖南海利,3.82,12.79,26.4505,0.1642,1.2838,2.6693,1.3058,0.2653,3.6765,-14.2605,21.8202,23.9014,-5.8911,23.5156,2.4623,2.0652,111.1554,4584.7517,51.7789,48.2211,-0.0504,-0.0073,-0.4048,-0.0151,-3.146,0
600732,爱旭股份,1.84,3.34,9.7125,0.0494,1.4768,42.9893,2.6205,0.7135,64.0857,25.7369,124.2862,76.595,25.0,152.4832,0.7916,0.5447,23.4284,292.5172,39.5151,60.4849,-0.2898,-0.058,-8.6605,-0.096,-13.3093,0
600735,新华锦,1.16,3.37,18.7528,0.0293,0.8708,3.7647,0.8526,0.379,10.0147,-11.4547,1.1909,5.1777,2.7972,-2.1667,3.0673,1.957,95.7093,1588.2524,76.2105,23.7895,-0.0084,-0.002,-0.1604,-0.0084,-0.9743,1
600736,苏州高新,0.73,8.37,14.1993,0.0606,0.725,1.3383,0.026,0.0183,-1.1889,82.3981,2.9454,20.0604,-200.0,3.6631,1.7557,0.6781,16.9973,175.7042,25.5699,74.4301,-0.4496,-0.0062,-11.3906,-0.0083,-1.365,0
600737,中粮糖业,2.13,4.75,12.8235,0.094,1.9761,5.3334,0.5151,0.3491,50.6992,59.429,18.8979,-14.4594,51.3688,19.0067,1.5661,0.6615,19.4169,647.7547,49.4909,50.5091,-0.4702,-0.1028,-8.9659,-0.2035,-23.9723,0
600738,丽尚国潮,2.54,26.19,70.7818,0.0568,0.2171,217.6699,0.2984,0.2164,-36.6326,34.2911,6.0027,-7.1229,35.7143,6.0027,0.6761,0.5308,51.2119,1063.2902,51.7415,48.2585,0.2328,0.0117,0.8885,0.0242,3.4582,1
600739,辽宁成大,2.17,13.44,15.2138,0.3491,2.5961,2.6242,2.4279,0.5359,20.0612,471.5658,10.9615,3.0507,275.4839,12.8841,0.7206,0.5897,22.0309,587.3323,62.7422,37.2578,-0.0447,-0.0044,-0.2604,-0.0117,-1.589,0
600740,山西焦化,3.88,19.26,12.4938,0.229,1.189,24.8168,5.3637,0.5108,76.8343,349.1571,11.1835,-2.1748,246.5961,12.6441,0.5299,0.4795,43.9441,858.4211,58.9659,41.0341,0.063,0.0072,0.3269,0.0176,1.9591,0
600741,华域汽车,2.4,3.7,14.8951,0.4098,11.0628,1.4245,1.6184,0.3691,45.4868,1181.3283,2.2734,17.5492,853.4884,9.6779,1.1201,0.9096,47.6473,-5545.4915,38.3919,61.6081,0.1129,0.0254,2.4028,0.0412,4.6389,0
600745,闻泰科技,2.18,5.43,15.5529,0.5234,9.6309,1.877,1.6732,0.506,5.7482,-6.2389,36.154,-1.0857,-7.0175,37.7617,1.1253,0.8263,23.7433,-2239.7676,50.9348,49.0652,-0.0329,-0.0067,-0.6057,-0.0137,-1.9777,0
600746,江苏索普,12.18,32.49,43.2368,0.5204,1.6017,32.85,2.8289,1.0783,100.3954,1034.3751,80.0708,41.9517,979.668,80.0708,4.1677,3.505,230.3299,106340.5265,88.209,11.791,0.2542,0.0841,0.7825,0.7131,77.2343,1
600748,上实发展,1.41,10.98,35.11,0.0947,0.8622,2.6798,0.0431,0.0432,-0.0154,-15.6081,3.9942,9.7702,0.0,5.0074,1.9632,0.7075,26.933,4012.7664,31.2653,68.7347,-1.8641,-0.0673,-17.4726,-0.098,-15.5175,0
600750,江中药业,3.94,23.52,65.3646,0.2529,1.0753,3.6361,0.9913,0.2023,28.974,20.7482,8.7421,7.816,0.0,9.3219,5.9539,5.5596,151.9526,-2785.3755,87.2514,12.7486,0.0936,0.0125,0.3911,0.0983,11.0287,1
600751,海航科技,9.73,0.47,7.6778,0.1392,29.3504,1.6017,2.6003,0.8693,10.4355,196.1627,-60.3674,-3.1884,170.2913,-69.0933,0.9886,0.6656,8.2528,189.5124,5.9755,94.0245,-0.0738,-0.052,-10.1136,-0.0553,-6.4714,1
600757,长江传媒,3.19,18.66,38.0645,0.2144,1.1487,1.6016,0.8092,0.1601,56.568,121.6011,8.1548,4.0744,110.0,9.8948,2.8884,2.502,77.3377,-1651.5283,71.5289,28.4711,-0.1722,-0.021,-0.9327,-0.0736,-7.7516,1
600760,中航沈飞,3.28,5.96,9.9452,0.2464,4.1342,1.1346,0.728,0.2326,1.5608,-42.3567,10.4206,13.2886,-41.8605,10.5697,1.354,0.9731,62.3084,-1663.9073,37.8653,62.1347,-0.3083,-0.0604,-5.177,-0.0972,-10.3886,1
