code,name,roe,net_profit_ratio,gross_profit_rate,eps,bips,arturnover,inventory_turnover,currentasset_turnover,mbrg,nprg,nav,targ,epsg,seg,currentratio,quickratio,cashratio,icratio,sheqratio,adratio,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio,beat
600190,锦州港,1.52,2.67,11.4548,0.0496,1.8577,6.5601,13.7492,0.861,17.2129,-9.9362,1.9673,0.5447,-5.7403,2.1087,0.8329,0.7422,28.4112,143.0563,37.1948,62.8052,0.0313,0.0065,1.2149,0.0104,2.2452,1
600195,中牧股份,6.59,12.26,26.9907,0.3119,2.5444,3.9284,2.4038,0.8883,13.8309,-3.9401,13.5147,17.4606,-26.1538,6.3678,2.3664,1.7034,71.2052,90182.0309,79.2815,20.7185,-0.0967,-0.0346,-0.6966,-0.1668,-19.237,0
600196,复星医药,6.55,14.64,52.155,0.9685,6.6145,3.2125,1.5234,0.6245,20.8454,44.1962,18.1675,10.365,44.7761,14.5927,1.0372,0.8424,37.252,1267.6192,53.2288,46.7712,0.1007,0.0193,0.6198,0.0412,6.0611,0
600197,伊力特,5.61,20.57,56.9128,0.4493,2.1835,9.4135,0.4967,0.427,29.8533,49.8653,34.5165,10.5347,34.521,35.2573,4.2387,2.6641,195.2742,-5391.0055,83.2184,16.7816,-0.0055,-0.0012,-0.026,-0.0072,-0.9715,0
600201,生物股份,5.03,30.69,62.4,0.229,0.7462,1.2365,0.8664,0.2723,34.6075,39.2641,8.5559,9.3739,43.75,7.7363,5.1114,4.4629,246.1637,-1729.001,85.2081,14.7919,0.0952,0.0126,0.3022,0.0852,13.7015,0
600202,哈空调,8.35,14.3,3.9367,0.1681,1.1756,0.621,1.2267,0.2701,-1.002,159.3771,13.799,4.3288,161.0248,13.6096,1.3265,1.0694,16.924,776.3686,35.4429,64.5571,-0.2818,-0.0582,-1.9725,-0.0902,-10.2647,1
600206,有研新材,4.29,1.86,4.4533,0.1676,9.0106,17.1424,7.1313,2.5593,49.8786,113.3992,5.45,7.2231,112.6582,5.5209,3.6675,2.2362,38.6645,2310.9276,76.7781,23.2219,-0.0454,-0.0744,-2.3749,-0.3205,-40.2778,0
600207,安彩高科,9.5,10.99,18.0697,0.2075,1.8887,7.0527,9.3716,1.6244,55.8889,400.5827,15.6286,18.7496,432.3077,15.8315,1.4845,1.2523,14.7448,2653.9934,70.1352,29.8648,-0.0325,-0.0194,-0.2903,-0.0649,-8.2296,0
600208,新湖中宝,5.12,27.21,21.3844,0.2355,0.8654,85.8392,0.1133,0.0964,57.186,-19.0973,6.5559,-14.3239,-13.0435,7.4041,1.2526,0.3932,21.835,306.1697,30.7376,69.2624,0.6922,0.0394,2.5895,0.0569,8.6538,1
600210,紫江企业,6.27,6.77,21.77,0.2176,3.2113,2.9095,1.9705,0.7906,10.2932,37.3148,9.4855,8.9804,32.9268,9.1505,1.3789,0.9538,38.4132,942.0414,46.0419,53.9581,0.0506,0.0203,0.6968,0.0376,5.1034,1
600211,西藏药业,10.9,28.73,90.0782,1.2028,4.1862,2.6557,1.3607,0.7337,65.1314,35.6193,9.8399,22.5479,9.0909,9.7589,2.1481,2.0311,111.4631,45159.9848,79.5748,20.4252,0.3527,0.1059,1.2188,0.5187,53.1982,0
600212,江泉实业,1.34,2.87,17.1632,0.0067,0.2346,3.4639,25.8595,0.8673,-20.807,-48.0926,7.0779,5.547,-48.4615,7.0779,4.6206,4.4897,238.5503,-8638.8937,84.2367,15.7633,-0.0449,-0.0177,-1.5624,-0.1124,-17.7403,0
600215,派斯林,2.36,43.07,37.913,0.127,0.2949,569.414,0.0772,0.0524,223.241,224.3957,-2.6679,-1.0512,223.9796,-2.6679,9.5478,5.6273,299.2923,-2118.932,90.0804,9.9196,0.2788,0.0138,0.6472,0.139,14.1047,1
600216,浙江医药,6.17,10.99,43.1833,0.5259,4.7843,3.3107,1.6721,0.8003,30.8643,14.9719,13.0206,12.1916,18.8341,12.0823,2.1637,1.6051,67.5224,1586.4427,72.3247,27.6753,0.0993,0.0381,0.9776,0.1376,15.447,1
600217,中再资环,7.69,10.69,28.4342,0.1263,1.181,0.3592,8.2289,0.2996,24.4091,5.0102,15.9054,7.2714,6.7568,16.2037,1.5539,1.5046,16.2364,356.0394,34.971,65.029,0.0,0.0,-0.0001,0.0,-0.0006,1
600218,全柴动力,5.01,4.2,12.277,0.3073,7.3159,2.9684,4.1671,0.7522,24.3894,12.7206,7.7043,7.994,14.8148,7.3572,1.5542,1.2946,15.0724,-718.4493,47.7128,52.2872,-0.0168,-0.0093,-0.4091,-0.0177,-1.8902,1
600219,南山铝业,3.65,12.01,25.8567,0.126,1.0493,4.9306,1.873,0.4968,22.9754,69.1253,5.2925,4.733,85.7143,4.0584,1.9895,1.6039,116.3002,4932.4025,75.7292,24.2708,0.1755,0.0366,1.4078,0.1509,16.0057,1
600222,太龙药业,1.6,3.61,28.222,0.0473,1.3101,1.4006,1.5565,0.4051,16.0731,0.2293,35.0013,31.3059,-6.0078,26.3357,1.2329,1.0002,25.6352,173.3611,49.4734,50.5266,0.0098,0.002,0.2633,0.004,0.4969,1
600223,鲁商发展,7.49,7.64,31.1412,0.3082,4.0305,18.4629,0.0588,0.0682,14.694,11.5729,30.2605,5.0131,29.1667,44.4304,1.1667,0.2222,9.2896,14820.2509,10.4003,89.5997,0.8466,0.0549,10.9001,0.0612,6.6855,0
600227,圣济堂,2.48,7.96,21.8852,0.0485,0.6094,1.1562,3.4422,0.6246,35.8426,502.9451,3.6935,2.6242,457.4713,3.8385,1.2916,1.0988,17.9366,884.981,69.3132,30.6868,0.215,0.0464,2.7861,0.1513,16.6832,1
600229,城市传媒,5.99,14.9,36.8577,0.2524,1.6942,2.7473,1.4764,0.5009,15.4707,-11.8447,-0.7726,0.4772,-11.8674,-0.8441,1.8882,1.5063,100.1641,5846.4158,69.381,30.619,0.0792,0.022,0.5323,0.072,7.3824,0
600231,凌钢股份,8.28,6.07,10.6147,0.2685,4.4197,287.0936,5.5149,1.6382,36.3099,404.0157,17.6722,11.3298,440.0,17.6722,1.075,0.8128,50.2775,-3696.5435,51.2567,48.7433,-0.0144,-0.01,-0.2362,-0.0206,-2.2309,1
600232,金鹰股份,1.31,2.55,15.5683,0.0363,1.42,1.9062,0.7185,0.3804,24.7896,-50.1249,-5.4139,-5.495,-38.9831,-4.5569,1.8971,1.0151,40.8147,256.6956,59.618,40.382,0.0003,0.0001,0.0167,0.0002,0.025,1
600233,圆通速递,3.73,3.31,7.041,0.2043,6.1696,13.1998,329.5233,2.3421,33.7016,-32.6236,5.8772,14.3018,-36.6677,5.742,0.8618,0.8554,43.3004,-18163.2034,63.7691,36.2309,0.044,0.0309,1.2706,0.0852,9.2429,1
600234,科新发展,3.89,1.65,13.6457,0.0259,1.5723,1.1128,5963.6743,0.5641,81.2238,29.652,59.7557,51.1474,53.8462,74.415,0.7141,0.714,5.0544,213.139,15.2659,84.7341,-0.1517,-0.0475,-9.0507,-0.056,-6.3553,0
600235,民丰特纸,2.3,4.32,18.5622,0.09,2.0826,3.0284,1.4545,0.6946,14.5915,24.5444,3.7302,3.4721,25.0,3.7302,1.2536,0.7505,22.0826,359.2316,61.17,38.83,-0.0164,-0.0053,-0.3784,-0.0138,-1.3827,0
600236,桂冠电力,7.51,28.55,50.9537,0.1568,0.5493,3.2782,14.7476,1.0981,3.491,20.489,12.6985,-0.6994,20.9984,17.3651,0.5357,0.5198,28.97,477.4983,42.6181,57.3819,0.6546,0.0635,2.0322,0.1107,36.4254,1
600246,万通发展,5.96,94.86,33.3063,0.2119,0.2234,10.2886,0.164,0.0782,-18.2709,2939.2813,-1.4016,-5.5817,5053.4884,-0.0636,3.8806,2.8785,168.6193,1169.7386,67.8217,32.1783,-0.245,-0.0099,-0.2577,-0.0308,-7.9544,1
600248,陕西建工,9.78,2.58,7.6136,0.5315,20.5774,0.8434,29.6313,0.4518,2329.6731,3916.2311,635.8434,2138.6711,964.9374,580.8003,1.094,1.0787,11.4759,970.3895,10.8105,89.1895,-0.03,-0.0114,-1.1231,-0.0127,-1.4027,1
600250,南纺股份,1.23,2.51,21.7674,0.0347,1.3857,4.5928,6.8704,0.5245,29.9102,-48.2468,-11.1194,5.4875,-80.6667,-17.5841,0.7781,0.7332,48.4881,294.9888,44.3157,55.6843,0.0296,0.0054,0.5004,0.0097,1.244,0
600251,冠农股份,7.26,5.54,6.2854,0.242,4.368,16.8364,2.2838,1.0795,115.8546,-13.736,9.2935,17.6332,6.2335,11.2843,2.148,1.8168,59.928,1165.664,76.1778,23.8222,0.6837,0.5826,10.1255,2.4456,262.0762,1
600252,中恒集团,5.17,18.34,74.1579,0.0993,0.5416,2.5824,0.7452,0.3609,7.7489,10.7713,5.8895,-4.0364,8.5038,3.7388,1.9941,1.7488,118.117,-2578.7782,74.5524,25.4476,0.1105,0.018,0.5734,0.0706,8.3243,0
600255,鑫科材料,3.6,2.84,13.5133,0.0246,0.8663,3.6316,3.2541,0.8618,-4.7757,-12.9829,4.72,5.3045,-42.8571,3.8223,1.1772,0.8716,50.9525,698.7368,48.5663,51.4337,-0.0209,-0.0107,-0.5741,-0.0207,-2.1794,1
600256,广汇能源,7.69,13.95,31.7569,0.2083,1.4929,10.9461,6.1829,1.2888,49.6955,141.0598,10.2694,10.1976,119.2632,12.0032,0.3327,0.2894,16.3314,342.0305,33.8572,66.1428,0.2275,0.0416,1.6637,0.0629,9.8246,1
600257,大湖股份,0.67,1.32,27.7478,0.0161,1.2191,2.8315,0.7777,0.5271,49.4445,377.6082,8.4887,28.41,86.092,-0.1672,2.0062,1.1192,40.7037,264.6089,56.3866,43.6134,-0.0476,-0.0122,-1.6091,-0.028,-4.7234,0
600259,广晟有色,4.62,1.2,4.2926,0.2714,22.445,20.4482,3.2118,1.7917,87.4734,644.3327,2.8771,22.7924,237.5,4.2426,1.5561,0.7153,29.5681,389.2876,32.3152,67.6848,-0.109,-0.1246,-7.8552,-0.1841,-26.484,1
600261,阳光照明,7.45,12.88,29.2682,0.192,1.4904,2.2846,1.7122,0.4715,-8.5298,0.545,0.7126,-1.4708,0.0,0.7418,2.2182,1.7479,104.0617,3865.6314,60.588,39.412,0.0216,0.0075,0.1675,0.0191,2.3303,1
600262,北方股份,3.54,5.87,16.6439,0.26,4.4251,1.3618,1.1752,0.3726,39.1848,14.4721,4.1989,-2.3867,14.4366,4.1989,1.6961,1.1826,34.218,831.0447,46.8718,53.1282,0.0297,0.0084,0.5054,0.0158,1.7889,0
600266,城建发展,2.41,5.75,17.5738,0.2743,4.7697,79.9042,0.1015,0.0934,213.047,172.7886,0.0717,6.16,313.1624,1.1842,2.2854,0.5533,16.4773,235.7044,20.7056,79.2944,-0.1125,-0.009,-2.1517,-0.0114,-2.3846,0
600267,海正药业,3.92,4.66,40.901,0.2396,5.1369,3.2309,1.4432,0.869,12.8963,-18.8257,-11.0105,-7.6524,2.008,7.906,0.7448,0.474,12.7739,308.5094,35.9965,64.0035,0.0547,0.0165,0.9662,0.0258,3.7772,0
600271,航天信息,2.85,3.93,27.78,0.195,4.9586,2.9585,6.0006,0.5637,4.1731,77.4567,12.303,-6.6587,347.2477,9.3333,2.4668,2.208,102.6651,994.0252,71.0666,28.9334,-0.0673,-0.0285,-0.7276,-0.0986,-10.2456,0
600272,开开实业,1.15,1.76,27.8142,0.0244,1.3829,3.235,3.0289,0.5996,-14.7476,1.315,2.8102,5.5213,20.0,1.0342,1.937,1.7161,82.0157,642.4961,50.1649,49.8351,0.0762,0.0242,7.1507,0.0486,8.9656,0
600273,嘉化能源,8.63,21.16,30.5558,0.4973,2.3504,6.0897,3.1634,1.1793,34.0359,28.2248,13.1899,23.1643,28.1556,13.2589,1.2938,0.9536,41.7386,-10037.6303,76.8359,23.1641,0.0595,0.0186,0.2812,0.0804,8.372,1
600276,恒瑞医药,8.13,20.06,86.8079,0.4169,2.0785,2.3851,0.8503,0.4615,17.5849,0.3732,24.9507,24.6754,-16.0,23.501,8.7322,8.0391,369.2392,-2830.1029,90.2086,9.7914,0.1127,0.0405,0.5628,0.4136,44.2248,0
600277,亿利洁能,2.91,6.77,15.6782,0.1704,2.5152,4.8443,16.0578,0.6016,13.1982,121.652,4.2047,4.7465,142.8571,2.5307,0.9386,0.9047,66.5972,255.4113,54.1,45.9,0.2371,0.0453,3.0326,0.0987,13.6401,1
600278,东方创业,2.56,0.75,2.9665,0.1987,26.302,11.7546,9.5473,1.6307,33.1448,97.9085,26.0519,11.7466,81.8182,26.8364,1.3108,1.0223,34.7714,-449.4392,36.7268,63.2732,-0.0339,-0.0406,-3.6669,-0.0641,-6.8567,0
600279,重庆港,0.11,0.21,6.7719,0.0053,2.5045,10.9472,3.6931,1.0179,31.0805,-62.1443,0.8768,0.5651,-80.7829,1.2073,1.1941,0.8442,39.5162,151.7869,52.8602,47.1398,0.0407,0.0095,6.4048,0.02,4.7972,1
600282,南钢股份,9.24,5.85,12.0899,0.3671,6.2666,37.2541,4.5147,1.7196,58.4175,54.0562,12.0438,12.1649,46.5634,47.2696,0.9452,0.6099,19.695,1773.2746,48.5621,51.4379,0.0651,0.0488,1.1096,0.0949,10.3507,1
600283,钱江水利,4.61,13.35,43.1269,0.2644,1.9791,4.9609,0.6622,0.4944,20.0584,101.6923,7.5723,7.2876,100.0,6.4244,0.718,0.4049,26.2432,1046.5124,42.7343,57.2657,0.243,0.0281,1.3446,0.0491,8.2731,1
600284,浦东建设,3.3,4.77,7.0986,0.2211,4.6298,3.2423,2.1928,0.3773,19.1921,18.4078,3.222,15.3246,19.1272,5.2213,1.3316,1.0971,15.2084,10006.4659,38.7944,61.2056,-0.2564,-0.0679,-5.3131,-0.111,-13.1973,0
600285,羚锐制药,10.23,16.2,75.1529,0.3868,2.3872,7.212,1.0087,0.6902,15.4045,24.7095,-1.9578,7.77,25.0,-1.9783,1.4612,1.2168,61.3197,-3938.917,59.7733,40.2267,0.3888,0.1461,2.3926,0.3632,38.2951,1
600292,远达环保,0.78,2.03,14.9229,0.0515,2.5306,1.1547,3.9482,0.4694,23.1455,87.4789,0.8067,14.2769,25.0,0.3651,1.2229,1.1043,15.218,292.5503,51.4204,48.5796,0.0528,0.0097,2.0429,0.0199,2.8769,1
600295,鄂尔多斯,11.14,10.78,33.1753,1.0995,10.1917,14.3784,2.924,0.8798,45.1958,273.1909,12.5669,-5.6752,266.6667,12.3789,0.7918,0.6294,35.7408,930.5786,41.8565,58.1435,0.299,0.0956,2.0487,0.1645,20.8268,1
600297,广汇汽车,3.62,1.79,9.457,0.1858,10.3617,41.1198,4.0812,0.9898,27.1854,172.3939,5.9796,-0.5106,203.3981,7.8666,1.0854,0.8594,42.0271,276.5792,35.4873,64.5127,-0.0944,-0.0586,-4.4699,-0.0909,-11.0838,1
600298,安琪酵母,12.67,15.81,31.8416,0.9939,6.2842,5.0747,1.6877,1.0991,20.5514,12.0788,22.3056,16.5922,13.9271,22.8332,1.3584,0.7608,19.8327,3421.4561,56.9627,43.0373,-0.0382,-0.0166,-0.2375,-0.0386,-5.3411,0
600299,安迪苏,5.89,13.65,39.4355,0.3044,2.2292,3.6879,2.0598,0.9425,1.5795,0.5183,3.9576,3.5551,11.1111,4.3134,1.6527,1.1636,56.3118,-4070.3326,74.751,25.249,0.1923,0.0561,1.4089,0.2222,31.6531,1
600305,恒顺醋业,5.15,12.31,38.1651,0.127,1.0321,11.4117,2.3069,0.742,8.5856,-16.34,9.905,10.9771,-14.5833,10.4467,2.5863,2.106,80.9171,6995.5415,77.3556,22.6444,0.1624,0.0506,1.3143,0.2234,30.3881,0
600308,华泰股份,6.43,7.86,14.4091,0.5019,6.386,9.3859,4.1805,1.0937,38.4532,119.8142,9.0364,11.158,109.1667,9.7245,1.1296,0.8698,32.7735,1928.7877,56.6599,43.3401,0.0485,0.0222,0.6294,0.0512,5.3528,1
600309,万华化学,23.4,19.99,31.0738,4.3093,21.5485,8.3543,3.8178,1.2977,118.9074,355.2342,41.9855,45.8617,378.8889,39.9595,0.7223,0.5441,32.1938,2533.7905,36.262,63.738,0.1638,0.0663,0.8044,0.104,12.5614,0
600312,平高电气,0.61,1.59,12.8557,0.0413,2.5966,0.4318,1.4326,0.2522,9.3271,22.9805,0.6896,-5.757,0.0,0.4299,1.294,1.0735,18.5457,1235.2701,46.2699,53.7301,-0.126,-0.0217,-6.444,-0.0404,-4.0691,1
600315,上海家化,4.28,6.78,64.255,0.4216,6.2098,3.546,1.7286,0.6434,14.2602,55.8365,7.2879,7.2061,55.5556,7.2879,1.9329,1.689,56.3639,4415.651,54.655,45.345,0.1577,0.0544,2.3223,0.1199,18.5077,0
600316,洪都航空,1.12,2.14,2.3374,0.0805,3.7526,1.7001,0.8394,0.2618,21.3467,477.204,3.0047,61.4709,492.6471,3.3472,1.3337,0.9626,6.8626,-5458.7359,34.6331,65.3669,-0.0036,-0.0007,-0.1679,-0.001,-0.101,0
600318,新力金融,0.07,0.48,79.5267,0.0019,0.4132,10.1334,117.8894,0.1103,-8.9671,-30.4254,1.4383,-7.9999,-80.0,12.8535,1.1434,1.1432,95.4698,275.7748,49.9151,50.0849,0.0498,0.002,0.2804,0.004,0.6403,0
600323,瀚蓝环境,7.02,13.77,28.8382,0.769,5.5816,3.4933,6.2619,1.0459,45.1055,37.5175,27.0272,20.6802,33.3333,28.7228,0.6282,0.5677,23.0728,452.2213,34.7183,65.2817,0.2361,0.0391,1.7097,0.0599,13.5197,1
600325,华发股份,7.48,8.12,29.5785,0.7967,9.8116,166.0143,0.068,0.0684,-9.1531,10.5629,38.8482,30.8711,14.0625,-0.8491,1.9462,0.5903,36.6049,2167.4531,20.1221,79.8779,0.97,0.058,8.5163,0.0726,12.4698,0
600326,西藏天路,1.53,2.83,28.4149,0.0751,2.6532,1.7383,3.2677,0.3304,9.2266,-51.3717,16.3209,8.5941,-52.4652,18.4271,2.0474,1.8622,63.106,331.5335,50.2121,49.7879,-0.1156,-0.0214,-2.0941,-0.043,-7.6011,0
600327,大东方,4.5,3.56,14.6386,0.1713,4.8018,25.683,1.7136,1.0124,27.8336,16.2394,-4.4484,22.8513,27.6119,-4.2853,1.2417,0.6411,49.0572,1456.4711,43.9799,56.0201,0.0849,0.0446,2.3559,0.0795,9.5641,0
600328,中盐化工,10.89,13.44,26.5404,0.8031,5.9748,30.3076,5.6487,1.7207,47.3586,554.5326,13.4308,2.1678,611.9681,14.1302,0.664,0.5278,11.1659,1255.1465,53.0955,46.9045,0.1774,0.0709,1.1857,0.1511,17.3164,1
600329,中新药业,7.65,12.7,42.3169,0.5978,4.7055,2.1755,1.4481,0.6111,10.6364,41.5709,10.0076,11.1396,42.8571,10.2312,2.3843,1.8506,83.6146,-2599.1373,68.7376,31.2624,0.1016,0.0411,0.7827,0.1315,13.9744,0
600330,天通股份,4.62,12.17,25.8668,0.2244,1.8433,1.3512,1.2078,0.4891,30.3919,5.958,8.7776,10.8266,6.0465,8.5745,1.4481,1.016,20.3443,931.6026,62.4937,37.5063,0.059,0.0138,0.4803,0.0367,3.9542,1
600332,白云山,9.01,6.92,20.8444,1.5391,22.2221,2.8003,3.1907,0.7424,18.5723,40.5514,11.36,13.5963,41.8433,11.1117,1.661,1.3895,73.4946,-4237.106,47.8583,52.1417,0.0605,0.0349,0.8245,0.0669,7.2669,0
600335,国机汽车,1.07,0.48,6.0223,0.0768,15.8765,5.6044,3.9881,0.9807,26.454,-46.9065,-0.3876,-15.305,-50.1297,1.6695,1.3542,1.0889,28.8865,426.7131,37.1956,62.8044,0.0479,0.0398,9.4265,0.0634,7.029,0
600336,澳柯玛,4.53,2.48,19.1858,0.1363,5.4988,3.2807,2.1693,0.7431,29.2142,33.6243,20.6798,18.198,13.289,16.7151,1.2133,0.8698,28.0674,-1197.6255,32.4038,67.5962,0.0737,0.0388,2.4155,0.0574,6.3127,1
600338,西藏珠峰,16.66,42.01,72.2,0.4567,1.087,15.7575,2.7269,1.7646,40.2758,250.8028,-1.9515,-9.2964,248.0945,-0.3755,0.3734,0.3062,10.2894,5907.2887,65.0706,34.9294,0.4245,0.1113,1.0022,0.3186,31.8623,1
600339,中油工程,1.93,1.46,7.1221,0.086,5.8576,3.0612,3.1961,0.336,15.3696,73.2708,4.3717,6.5885,74.2915,4.3351,1.2367,1.1039,29.4334,1713.7067,23.5886,76.4114,-0.1981,-0.0614,-13.3693,-0.0803,-8.2951,1
600345,长江通信,3.54,82.36,17.2345,0.3732,0.4531,0.5843,5.4627,0.2239,35.5656,79.1869,5.2244,6.4963,76.1905,5.2244,2.2941,2.187,107.0209,-7412.9593,91.8326,8.1674,-0.5283,-0.0209,-0.6414,-0.2557,-26.4556,1
600346,恒力石化,17.23,8.26,15.2698,1.2277,14.8562,117.4648,3.8326,1.8633,55.2519,55.7837,28.0654,7.9518,55.6962,28.0362,0.6526,0.3645,20.6708,485.9369,25.009,74.991,0.1547,0.0805,1.8727,0.1074,17.5581,0
600348,华阳股份,5.01,6.1,20.3447,0.479,7.8532,6.1899,24.4255,1.0813,23.3595,90.5915,4.4487,21.2254,60.0,0.6323,0.6535,0.635,40.4771,724.7774,40.9867,59.0133,0.0969,0.0293,1.2747,0.0497,6.127,1
600350,山东高速,4.23,20.29,40.0138,0.2613,1.3663,10.0541,2.8977,0.4851,62.3246,362.7493,10.9261,11.5256,392.4528,8.6291,0.8194,0.7429,25.7885,341.9918,36.7726,63.2274,0.4661,0.0306,1.9949,0.0483,17.618,0
600351,亚宝药业,3.49,6.78,61.3928,0.1289,1.9024,2.9659,1.1698,0.8331,27.1773,63.7218,3.8222,-3.9918,62.6734,3.826,1.608,1.1871,43.1342,1131.0348,70.3099,29.6901,0.2208,0.079,3.3157,0.2662,29.0326,1
600352,浙江龙盛,8.5,30.0,38.5833,0.7758,2.5859,3.2043,0.2096,0.1968,10.7733,18.08,11.6697,22.3084,9.8586,11.7443,1.9483,0.9002,60.1787,2417.6898,46.9451,53.0549,0.4126,0.0507,1.3004,0.0955,14.2867,0
600353,旭光电子,2.11,6.04,21.6979,0.045,0.7453,0.8785,1.7036,0.3625,-8.2835,0.0956,11.7307,16.2133,-13.9501,3.3545,2.8796,2.3529,52.3661,1819.4931,75.8995,24.1005,0.0326,0.008,0.4038,0.033,3.4879,0
600356,恒丰纸业,3.63,8.23,27.8819,0.2776,3.3709,2.6771,1.5769,0.6522,9.0215,39.2939,5.5609,-1.3698,40.0,5.2985,2.562,1.848,50.4696,1290.7253,75.2281,24.7719,0.1279,0.0409,1.453,0.1653,20.4647,0
600358,国旅联合,6.62,3.35,3.7502,0.0231,0.6916,2.0008,222.7488,0.9345,53.0313,227.297,-38.2129,0.731,383.3333,-24.6012,1.0849,1.0808,22.664,258.779,34.0934,65.9066,0.0415,0.0261,1.6653,0.0397,3.9932,1
600359,新农开发,7.44,13.05,32.2404,0.0998,0.7654,10.6924,0.5849,0.3497,44.1295,244.8981,14.1823,-0.7917,400.0,13.2732,0.7347,0.465,15.1305,394.218,30.0033,69.9967,0.1613,0.0281,1.1295,0.0401,4.2977,1
600360,华微电子,0.84,2.68,21.5359,0.0277,1.0327,2.404,3.7053,0.3343,23.4457,46.4595,0.9376,9.6842,50.0,0.9461,1.4903,1.3969,88.923,169.3338,51.4694,48.5306,0.0852,0.0139,3.1744,0.0286,4.3083,0
600362,江西铜业,4.55,1.34,4.9203,0.8788,65.4958,46.0669,5.9186,2.54,54.2972,319.713,27.8886,9.8524,300.0,29.5781,1.3934,0.8362,48.3552,893.4269,44.2607,55.7393,0.0078,0.0106,0.5558,0.019,2.4512,1
600363,联创光电,5.04,7.72,12.0462,0.334,4.3251,2.1261,2.2453,0.5873,4.2242,27.6031,10.1411,2.0261,17.8571,9.8618,1.3713,1.0155,34.0538,1850.2753,56.9133,43.0867,-0.0318,-0.0104,-0.3441,-0.024,-2.746,1
600366,宁波韵升,5.26,14.87,29.1221,0.2412,1.6221,2.1129,0.9007,0.4077,61.6837,203.7249,4.729,15.2114,204.5906,4.9012,2.1146,1.371,13.7485,1811.0204,68.5333,31.4667,-0.2568,-0.0617,-1.7206,-0.196,-20.2521,1
600368,五洲交通,7.99,43.09,56.3635,0.3575,0.8296,6.8443,1.2322,0.3505,16.8228,1081.5652,18.0792,-5.1491,1031.3291,17.8195,1.4159,1.2383,16.2244,847.0351,49.177,50.823,0.6175,0.0571,1.4295,0.1123,31.7809,1
600370,三房巷,5.29,3.26,4.857,0.082,2.5099,5.9103,5.2084,1.2177,2408.2791,804.5221,270.2576,592.6519,206.3433,323.1247,1.4749,1.1122,60.6857,-4569.913,47.9282,52.0718,-0.0559,-0.0417,-1.6709,-0.0802,-10.2429,1
600372,中航电子,3.56,8.33,28.0521,0.1996,2.3937,0.5833,0.6585,0.2492,29.0325,44.5395,33.3665,3.0136,33.7109,34.9674,1.6783,1.197,27.6792,685.2715,44.8534,55.1466,0.0751,0.0139,0.8718,0.0251,3.1242,1
600373,中文传媒,7.53,22.71,37.2956,0.8664,3.8136,5.2654,2.6427,0.2861,4.4485,34.2782,9.7253,10.998,38.0952,9.6706,1.8376,1.7133,135.3272,-2582.7264,55.1674,44.8326,0.0893,0.0161,0.3919,0.0359,4.3013,1
600376,首开股份,2.62,2.54,16.9615,0.2838,12.9159,59.327,0.1503,0.1194,84.8284,-13.4582,6.2428,0.847,-36.1561,8.2323,2.0132,0.7203,28.4637,316.6183,20.2868,79.7132,0.2943,0.0305,5.8202,0.0382,7.1445,0
600377,宁沪高速,9.08,52.93,56.1398,0.5318,1.0047,16.7742,0.5303,0.5685,89.6964,458.0068,13.2795,15.6205,451.7635,13.7524,0.6565,0.3865,3.3338,1268.7494,50.8753,49.1247,0.5136,0.0385,0.9624,0.0784,16.6156,0
600378,昊华科技,6.17,12.64,29.5055,0.4469,3.5348,2.2505,2.8158,0.5738,36.9658,30.9568,8.0725,11.5822,31.4718,8.8135,2.2528,1.8998,66.7011,-18257.0537,62.496,37.504,0.053,0.0159,0.4147,0.0424,6.5615,1
600379,宝光股份,3.73,4.2,15.8405,0.0652,1.5534,2.229,3.5192,0.6962,29.429,36.3505,7.9828,26.1104,42.5764,7.5069,2.01,1.6955,59.566,3689.6883,55.9098,44.0902,0.2198,0.1088,5.474,0.2467,28.0527,1
600380,健康元,6.05,8.77,64.992,0.3509,4.0005,2.9436,1.4798,0.4317,20.9965,-7.6372,8.4185,17.6098,0.89,7.9198,2.2837,2.0443,132.2911,-4004.4721,67.8075,32.1925,0.0952,0.0261,0.508,0.081,9.5193,0
600383,金地集团,3.26,5.34,17.3556,0.4042,7.5566,67.6634,0.1451,0.1004,72.9294,-38.6007,22.5418,19.1623,-39.3939,9.5467,1.4248,0.6233,24.5995,1153.8996,21.8712,78.1288,-0.2939,-0.0227,-3.4577,-0.029,-3.9976,1
600388,龙净环保,6.3,8.28,23.4064,0.3779,4.5606,1.8284,0.411,0.2581,35.3881,100.0378,12.9056,4.4113,100.0,13.0723,1.22,0.6263,13.2239,638.2301,25.4457,74.5543,0.0289,0.0055,0.3448,0.0073,0.9355,1
600389,江山股份,14.37,9.73,19.7329,1.0335,10.6174,4.1289,5.2808,1.3238,16.3325,44.9675,0.141,4.8136,45.1482,0.0554,1.2464,1.0116,27.6698,3169.0079,48.7058,51.2942,0.0513,0.0359,0.5034,0.07,8.7427,1
600390,五矿资本,5.06,164.86,2.1616,0.5389,0.3268,100.2981,6.6076,0.0182,-39.5092,27.209,42.8406,16.4152,13.6364,31.4075,1.0572,1.0546,47.4995,2294.3686,39.5287,60.4713,4.8032,0.0483,2.3624,0.0798,8.9918,0
