code,name,roe,net_profit_ratio,gross_profit_rate,eps,bips,arturnover,inventory_turnover,currentasset_turnover,mbrg,nprg,nav,targ,epsg,seg,currentratio,quickratio,cashratio,icratio,sheqratio,adratio,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio,beat
600188,兖矿能源,18.82,10.97,27.4092,2.3658,21.5493,20.8267,8.4757,1.5088,-31.86,74.7686,11.641,27.8127,104.1151,-0.2967,0.7886,0.6888,35.4046,554.8935,31.6898,68.3102,0.184,0.0691,1.4882,0.1011,18.782,0
600189,泉阳泉,5.49,7.38,42.2364,0.1204,1.63,3.3538,3.9504,0.4046,36.7938,12.7666,6.2002,11.7069,9.0909,5.9355,1.1049,1.0397,19.6259,297.4384,33.3617,66.6383,0.101,0.0228,1.1488,0.0343,4.2593,0
600190,锦州港,2.11,2.74,12.391,0.0696,2.5409,7.9441,386.6304,1.211,-1.0696,-13.09,1.8468,-2.6545,-9.6748,1.9549,0.7582,0.7556,23.715,143.1533,37.6768,62.3232,0.0948,0.0272,3.5663,0.0436,8.9738,0
600195,中牧股份,9.62,11.89,28.2908,0.4574,3.8454,6.0878,3.7483,1.3677,7.604,0.9934,13.1495,12.234,-4.6676,6.0183,2.349,1.7269,81.9841,-23958.2322,79.8558,20.1442,0.0027,0.0014,0.02,0.0072,0.8293,0
600196,复星医药,9.15,13.17,50.5252,1.3908,10.5537,4.9637,2.4854,0.9695,22.3752,43.0946,22.5957,12.1105,43.299,17.6975,1.0717,0.8761,35.3118,1285.939,53.6024,46.3976,0.1115,0.0334,0.7664,0.072,10.5233,1
600197,伊力特,7.29,18.19,52.9355,0.5646,3.1025,14.2881,0.6522,0.5995,26.4359,34.6049,27.5287,11.2758,23.3183,28.1267,3.4352,1.746,116.9836,-8586.1372,80.1101,19.8899,-0.0457,-0.0142,-0.2469,-0.0715,-9.1,0
600201,生物股份,7.91,31.27,62.1145,0.3717,1.1884,1.8865,1.5112,0.4229,20.8215,37.1952,9.2976,6.9125,42.3077,8.6897,4.8644,4.3686,249.8643,-1494.813,85.0862,14.9138,0.1926,0.0393,0.605,0.2637,39.8913,1
600201,生物股份,7.91,31.27,62.1145,0.3717,1.1884,1.8865,1.5112,0.4229,20.8215,37.1952,9.2976,6.9125,42.3077,8.6897,4.8644,4.3686,249.8643,-1494.813,85.0862,14.9138,0.1926,0.0393,0.605,0.2637,39.8913,1
600202,哈空调,7.17,8.5,5.2591,0.1426,1.6762,0.8662,1.884,0.3779,-1.9351,69.8572,11.1271,-0.6283,71.6005,10.9675,1.3033,1.1057,23.4453,506.0047,34.0442,65.9558,-0.2985,-0.0856,-3.5142,-0.1297,-14.6695,0
600206,有研新材,6.27,1.72,4.3444,0.2504,14.4941,26.1124,10.2813,4.0505,40.5621,40.2856,4.9208,6.4748,47.4576,4.9401,3.5862,1.9647,22.7928,1581.7248,76.2024,23.7976,-0.0633,-0.1625,-3.6063,-0.6827,-85.7464,1
600207,安彩高科,10.98,8.24,17.1119,0.2394,2.9052,11.3395,14.0623,1.7901,56.8556,224.2787,13.4996,82.5466,236.8495,13.6511,0.8319,0.7558,29.302,673.7408,45.6579,54.3421,-0.1184,-0.0709,-1.4068,-0.1304,-14.1233,0
600208,新湖中宝,5.13,22.82,20.5575,0.2386,1.0453,89.9092,0.1366,0.1144,12.015,-30.6439,7.1595,-12.5624,-23.8245,7.5686,1.1916,0.3844,21.8983,248.9174,30.402,69.598,0.7384,0.0497,3.298,0.0714,10.2272,0
600210,紫江企业,7.99,5.91,21.9995,0.2837,4.7952,4.3909,2.9639,1.2053,4.3792,1.2269,8.0136,10.698,-2.069,7.3415,1.4275,0.9789,38.5404,810.3152,48.0975,51.9025,0.0966,0.0589,1.5091,0.1135,15.6614,1
600211,西藏药业,14.62,26.79,89.6181,1.6878,6.2996,4.1075,1.708,1.0249,57.8346,28.9836,12.8276,28.3961,12.6667,12.76,1.9718,1.8335,84.3923,19967.2263,76.6309,23.3691,0.2774,0.1154,1.0275,0.4939,50.3454,1
600215,派斯林,8.23,10.39,17.7753,0.2462,2.3686,6.7451,0.8186,0.4218,892.0741,34.5993,-43.9982,34.6258,37.7255,-43.9982,1.5275,0.8926,41.7116,1120.5731,37.6685,62.3315,-0.1808,-0.0539,-1.7392,-0.0865,-11.8203,1
600216,浙江医药,8.87,11.01,41.613,0.7777,7.0577,4.8692,2.5505,1.2061,25.4551,16.1306,13.1596,10.6913,20.0,12.5057,2.5307,1.8594,66.8874,1751.1822,74.7497,25.2503,0.0665,0.038,0.6606,0.1504,18.5641,1
600217,中再资环,10.98,9.76,24.7781,0.187,1.9168,0.568,15.8485,0.4542,16.4328,-21.0114,11.322,13.3575,-20.1792,11.5568,1.6919,1.6534,29.494,327.6343,32.3018,67.6982,-0.0352,-0.0127,-0.3644,-0.0188,-2.4899,1
600218,全柴动力,3.9,2.9,10.6658,0.2696,9.2906,4.4932,6.0118,1.0087,21.5148,-6.1438,40.5736,24.5459,-6.0606,41.1509,1.8085,1.5362,38.099,-469.2232,53.3613,46.6387,-0.0387,-0.0272,-1.3928,-0.0584,-6.2012,1
600219,南山铝业,5.93,12.35,25.855,0.2108,1.7057,7.6159,2.9655,0.7839,30.6374,71.2402,7.8638,12.8012,75.0,6.2904,2.0632,1.6654,119.558,3760.7256,76.1875,23.8125,0.1358,0.0448,1.0569,0.1883,19.7667,1
600220,江苏阳光,3.34,4.78,23.3955,0.0383,0.8016,2.1646,1.1147,0.5944,5.5774,1275.3605,-0.8192,-3.4499,-771.9298,-0.8662,0.9881,0.5715,17.3349,208.4912,48.5233,51.4767,0.156,0.0472,3.4948,0.0916,9.1981,1
600222,太龙药业,1.74,2.53,28.3819,0.0493,1.9479,2.0935,2.1272,0.5602,15.8143,-0.4544,21.1312,27.5692,-6.6667,14.1374,1.1753,0.9498,31.8399,154.2256,44.6854,55.3146,0.0564,0.0163,2.1625,0.0295,3.5118,1
600223,鲁商发展,11.63,7.92,32.101,0.4985,6.2916,27.6635,0.0896,0.1058,-9.7543,7.5384,1.5855,3.4991,21.9512,16.5624,1.1249,0.2099,8.3568,59166.8757,9.7158,90.2842,0.7566,0.0755,9.6738,0.0836,8.8663,1
600227,圣济堂,3.55,7.17,21.4039,0.0701,0.9775,1.8848,4.4904,0.9392,37.1377,190.0679,3.9271,3.1915,183.8057,4.0908,1.3254,1.0741,10.9042,728.1191,67.386,32.614,0.127,0.0424,1.8286,0.1299,14.3805,0
600229,城市传媒,7.15,12.46,36.1053,0.3053,2.4496,3.6832,1.9582,0.7322,13.1114,-6.5606,4.3898,0.4129,-6.2922,4.3477,2.0455,1.5318,91.6377,6250.1462,71.6652,28.3348,0.0506,0.0208,0.4078,0.0733,7.5455,1
600231,凌钢股份,11.61,5.45,9.358,0.3836,7.04,252.6454,8.6381,2.4793,37.0357,160.0586,15.8291,15.1069,160.0,15.8291,1.0761,0.8215,58.1223,-3486.0363,49.6933,50.3067,0.0543,0.0576,0.9971,0.1144,12.3261,0
600232,金鹰股份,3.45,4.22,15.6959,0.0985,2.3301,2.734,1.2231,0.6108,27.0275,-15.0596,-3.8597,-2.1489,-12.1739,-3.5188,1.8942,1.1128,38.6385,468.1027,59.3598,40.6402,0.0157,0.0073,0.3834,0.0178,1.8034,1
600233,圆通速递,5.41,3.12,6.843,0.3019,9.6655,19.6449,510.8938,3.6761,30.4086,-30.6822,6.1368,16.7764,-33.2744,5.9974,0.8211,0.8149,41.8703,29148.977,62.2394,37.7606,0.0537,0.0565,1.6357,0.1497,16.9091,1
600234,科新发展,1.64,2.06,13.5572,0.0383,1.8591,1.6224,8375.4625,0.8022,-7.2649,-66.2954,415.0917,29.3569,-67.8842,495.429,1.7045,1.7043,21.1971,301.5089,57.304,42.696,-0.3733,-0.165,-18.207,-0.3865,-49.2028,0
600235,民丰特纸,3.96,5.07,18.298,0.1572,3.0977,4.5433,2.2458,1.0492,10.9254,22.2383,3.9597,2.3138,21.7054,3.9597,1.3078,0.8011,23.7278,460.7558,63.2683,36.7317,0.0566,0.0279,1.1142,0.076,7.6454,1
600236,桂冠电力,9.16,24.44,47.874,0.1982,0.8112,5.1731,21.6182,1.7037,-2.8372,-5.7654,15.2545,0.7189,-9.4001,16.2004,0.5217,0.5019,25.1488,431.8977,45.4753,54.5247,0.6376,0.0927,2.241,0.1701,56.1459,0
600237,铜峰电子,2.92,4.47,20.7344,0.0588,1.3171,3.4085,3.0904,0.7842,19.6281,280.6518,3.1648,-7.6111,533.3333,3.2572,2.3269,1.8855,72.7022,587.4836,73.6851,26.3149,0.1488,0.0691,3.0712,0.2625,27.9384,1
600246,万通发展,3.74,40.7,31.8577,0.1298,0.319,14.5987,0.2462,0.1119,-36.4677,375.631,-2.0676,-5.3887,502.6549,-0.7338,3.8959,2.9608,197.4066,502.6146,67.5184,32.4816,0.0665,0.0039,0.164,0.0121,3.1126,1
600248,陕西建工,15.62,2.89,7.6064,0.9084,31.3983,1.1908,42.3282,0.6514,2429.0291,10897.0462,690.8051,2396.8145,2877.2334,634.1889,1.0943,1.0787,10.0085,876.0359,10.5016,89.4984,-0.0375,-0.0197,-1.2588,-0.022,-2.4092,0
600249,两面针,0.13,0.58,23.0636,0.0052,0.8912,6.6945,2.3085,0.2741,0.2731,-95.3855,-0.0703,-0.1469,-95.4185,-0.0728,5.4806,4.9268,198.4969,111.4758,84.7812,15.2188,-0.1291,-0.0253,-21.9141,-0.1659,-19.6523,1
600251,冠农股份,8.67,5.4,6.4173,0.2939,5.4346,21.5521,2.7624,1.2492,116.3222,-18.0677,6.7017,0.5079,-2.4658,10.0066,1.693,1.4345,85.6825,1429.084,67.0014,32.9986,0.5587,0.5164,8.6524,1.5649,169.2854,0
600252,中恒集团,7.59,19.51,72.2549,0.1498,0.7678,3.7989,1.0988,0.4903,-8.7943,20.0135,5.0996,-8.4171,21.68,3.0895,2.2376,1.9679,120.2589,-1448.8223,75.3914,24.6086,0.0889,0.0203,0.4537,0.0825,9.7729,0
600255,鑫科材料,5.06,2.61,13.0814,0.0353,1.3509,5.8804,4.8042,1.3178,1.8093,-0.5039,6.1482,13.0105,0.0,5.3212,1.1714,0.8467,44.2285,654.6093,48.0254,51.9746,-0.0404,-0.0311,-1.2042,-0.0597,-6.2709,0
600256,广汇能源,14.45,16.76,32.9361,0.4087,2.4383,17.4177,10.5511,2.0389,65.655,361.5278,15.4791,9.181,291.8504,18.3764,0.3473,0.3104,17.7853,420.1014,34.51,65.49,0.2563,0.0756,1.5444,0.1154,17.7168,0
600257,大湖股份,1.72,2.16,27.6185,0.042,1.9447,4.1432,1.2428,0.8223,45.8535,562.6786,9.6972,30.6406,256.7797,0.7604,1.9762,1.138,43.1204,296.069,55.9032,44.0968,0.052,0.0208,1.4546,0.0472,7.7762,0
600259,广晟有色,6.94,1.12,3.7789,0.4173,36.9439,49.2814,5.0612,2.9333,76.8434,539.8265,4.8202,38.1549,320.0,6.3656,1.5153,0.6341,22.2906,369.3643,32.6985,67.3015,-0.0606,-0.1127,-4.8212,-0.1675,-23.3882,1
600261,阳光照明,9.12,10.59,28.5329,0.2356,2.2242,3.3401,2.551,0.7054,-12.3898,-22.8108,-2.7637,-2.4447,-22.5806,-2.9798,2.3088,1.8056,90.1397,27010.6462,61.1988,38.8012,-0.0148,-0.0077,-0.1399,-0.0199,-2.4919,1
600262,北方股份,4.71,5.34,15.195,0.3502,6.5548,2.1332,1.6164,0.5525,40.6689,35.5981,4.8895,3.0193,34.7308,4.8895,1.7307,1.1219,34.9739,-1103.2319,47.5047,52.4953,0.0249,0.0104,0.4652,0.0199,2.2693,1
600266,城建发展,2.16,4.33,18.7516,0.2446,5.6402,94.5665,0.114,0.1064,119.1139,-32.5525,-0.9494,6.8747,-38.1244,-0.1399,2.2533,0.5451,22.132,226.2078,19.4861,80.5139,-0.0213,-0.0019,-0.5174,-0.0024,-0.4906,0
600267,海正药业,6.79,5.48,40.5423,0.4175,7.6136,4.7956,2.2995,1.2913,11.694,-6.6537,-8.3609,-6.2083,24.7887,10.5946,0.7844,0.5354,17.9001,339.9699,37.4635,62.5365,0.1154,0.0526,1.8861,0.0842,12.1954,1
600268,国电南自,3.59,2.54,23.1593,0.1298,5.1049,1.0416,2.8,0.5698,29.1106,6123.7713,14.366,5.9855,-200.0,10.1937,1.2881,1.0519,16.8835,1054.0344,39.3438,60.6562,-0.0841,-0.0348,-1.3813,-0.0574,-6.2956,1
600269,赣粤高速,3.77,14.54,44.5682,0.2582,1.775,6.8704,0.8066,0.4919,24.6043,647.4608,2.5698,-4.4729,550.0,3.0633,1.5058,0.977,47.4276,337.1561,51.3092,48.6908,0.5692,0.068,3.4681,0.1396,42.8336,0
600271,航天信息,4.13,3.74,27.6014,0.286,7.6398,4.6227,6.9113,0.8646,30.2353,70.6311,8.243,-4.6865,222.2222,7.1587,2.5103,2.1236,93.1088,1495.2973,71.3941,28.6059,-0.0714,-0.046,-0.7867,-0.1608,-16.8772,1
600272,开开实业,1.38,1.46,27.3033,0.0294,2.0047,4.1131,3.8634,0.8378,-17.1251,-20.532,1.837,4.0247,45.0,0.1921,2.0511,1.754,76.5125,1036.1852,50.4729,49.5271,-0.0425,-0.0198,-5.4206,-0.0399,-7.1245,0
600273,嘉化能源,14.36,20.63,29.8008,0.8431,4.0863,10.313,6.4198,2.0206,49.4176,41.5587,10.7261,20.5339,41.3573,10.8032,1.2685,1.0227,44.0452,-31397.5349,76.3797,23.6203,0.1562,0.0829,0.7569,0.3509,36.4497,1
600276,恒瑞医药,12.28,20.82,86.4916,0.6576,3.1573,3.5735,1.3416,0.6916,4.048,-1.1984,22.5806,19.7166,-17.5,21.2102,7.7031,7.1221,363.7048,-1928.7539,89.3941,10.6059,0.1732,0.0898,0.8345,0.8468,88.766,1
600277,亿利洁能,3.87,6.1,13.6342,0.1763,2.8866,8.9623,27.2164,0.8899,18.3754,157.5531,6.1828,-0.3134,125.0,5.2613,1.106,1.0736,71.6509,246.547,56.779,43.221,0.1533,0.0457,2.2387,0.1057,15.2322,1
600278,东方创业,4.65,0.9,3.2921,0.3661,40.4762,17.2513,15.6358,2.5661,26.1473,73.5839,18.6996,5.5289,60.8696,19.2581,1.3185,1.043,33.7564,-798.6788,38.2099,61.7901,-0.0159,-0.03,-1.4933,-0.0485,-5.2057,0
600279,重庆港,0.59,0.69,6.9301,0.0276,3.9495,17.3604,6.9369,1.645,35.2171,-38.821,1.3661,-0.4283,-49.2647,1.6764,1.2408,0.9643,52.3697,183.5533,53.354,46.646,0.0875,0.0323,7.4135,0.0693,17.7247,1
600282,南钢股份,13.52,5.86,11.8937,0.5632,9.6051,49.5297,6.7811,2.5176,53.0175,46.988,13.6814,17.5476,40.4372,12.3926,0.9264,0.6128,20.0974,1956.0105,47.2994,52.7006,0.0612,0.0649,1.0406,0.1231,13.3942,0
600283,钱江水利,7.08,13.51,41.8432,0.4168,3.0851,7.4761,1.0406,0.7426,18.5271,49.4762,5.9708,8.7972,68.0,6.7236,0.7366,0.4292,27.8479,993.5436,42.5843,57.4157,0.3424,0.06,1.9652,0.1044,17.3819,0
600284,浦东建设,4.92,4.46,7.2148,0.335,7.5032,5.0581,3.4991,0.6015,22.258,27.3335,3.7665,14.948,28.0963,5.7627,1.275,1.052,19.1576,3605.2691,37.8485,62.1515,-0.1299,-0.0535,-2.8831,-0.0861,-10.0344,0
600285,羚锐制药,14.56,15.91,75.3946,0.5754,3.6157,9.8874,1.4014,1.0128,17.3562,22.0811,-1.2885,9.9186,23.1579,-1.2139,1.5388,1.2584,66.9142,-3612.1211,60.5706,39.4294,0.3062,0.1692,1.9194,0.4291,45.2544,1
600292,远达环保,1.56,2.58,15.3091,0.1029,3.9816,1.788,6.2098,0.755,27.447,58.0951,1.1197,9.8912,42.8571,0.5716,1.2521,1.1265,10.6734,304.7314,53.0227,46.9773,0.0393,0.0116,1.3518,0.0246,3.594,0
600295,鄂尔多斯,22.57,15.31,37.2286,2.5992,16.97,20.837,4.0619,1.5457,53.8369,304.7467,26.5495,2.6734,288.0597,25.8208,0.7172,0.5124,30.6394,1328.5935,45.5438,54.4562,0.3772,0.1882,1.8305,0.3455,44.2491,0
600297,广汇汽车,3.89,1.34,9.147,0.2006,14.9489,65.5718,6.43,1.4727,12.0393,28.2092,0.2982,-5.3083,25.0927,3.5014,1.1006,0.901,42.6823,232.723,36.3762,63.6238,-0.0619,-0.0578,-3.8038,-0.0908,-11.3915,0
600298,安琪酵母,15.08,13.4,29.5839,1.2222,9.118,7.5318,2.5869,1.6276,18.1735,-2.2412,21.7447,22.6987,0.5126,22.0258,1.3527,0.76,20.5677,2922.3493,57.1887,42.8113,0.0553,0.0339,0.4062,0.0791,11.6146,1
600299,安迪苏,8.87,13.38,38.8429,0.4663,3.4836,5.5584,3.1343,1.4377,5.1988,7.4875,2.8704,5.2218,14.6341,2.9021,1.7309,1.2081,53.0941,-9026.7636,74.9668,25.0332,0.1876,0.0844,1.3678,0.337,48.0688,0
600305,恒顺醋业,6.12,9.9,39.2166,0.1342,1.3553,18.4271,2.7106,1.0741,-6.0043,-43.1879,-6.2234,-7.0509,-41.4783,-5.331,2.6664,1.9369,32.2746,3850.7439,78.4593,21.5407,0.079,0.0371,0.8024,0.1721,24.462,0
600307,酒钢宏兴,16.71,6.14,15.04,0.3962,6.4466,175.0684,4.9581,3.1088,51.8934,590.5142,21.5457,-4.4984,592.6573,21.8565,0.6232,0.2474,17.9185,693.9452,37.618,62.382,0.1389,0.1421,2.2597,0.2278,29.0172,0
600308,华泰股份,8.18,6.81,13.3266,0.6507,9.5456,14.6549,5.983,1.5987,25.6495,59.654,8.4006,14.4903,53.9007,9.0049,1.1557,0.8745,39.8933,1669.3148,56.7751,43.2249,0.0932,0.0628,1.4054,0.1453,15.1278,0
600309,万华化学,30.53,18.2,29.5299,6.2239,34.1806,13.6696,5.9176,1.9198,117.9866,253.7601,46.0932,43.9863,265.8824,45.6265,0.7477,0.5709,34.9849,2396.9629,37.0559,62.9441,0.1629,0.0964,0.8792,0.1531,18.3401,0
600310,桂东电力,1.92,0.33,4.8399,0.0468,13.7949,22.3691,7.4698,2.403,-26.817,-20.6873,35.7097,19.0686,-58.5457,41.4709,0.7476,0.511,23.9659,132.4923,15.2047,84.7953,0.0378,0.0276,6.7155,0.0325,5.9504,0
600312,平高电气,1.13,1.76,12.289,0.0769,4.3504,0.7527,2.3982,0.4214,3.9378,14.201,1.2009,-5.6648,-9.6244,0.773,1.2973,1.0744,20.5569,771.1237,46.3007,53.6993,-0.0074,-0.0021,-0.3196,-0.004,-0.3996,0
600315,上海家化,6.2,7.21,62.7749,0.6186,8.5787,5.155,2.3671,0.9181,8.7316,34.7114,6.8868,8.1654,34.7826,6.8868,1.8495,1.5763,55.8722,5903.3852,55.0422,44.9578,0.1682,0.0797,2.3323,0.1772,27.705,0
600316,洪都航空,1.3,1.56,2.1376,0.0936,6.0011,2.2162,1.2888,0.4209,42.6783,397.8126,3.1562,72.0855,428.8136,3.4869,1.3432,0.9376,6.7361,-1122.7565,35.0173,64.9827,0.0036,0.001,0.227,0.0016,0.1623,1
600318,新力金融,0.61,2.91,82.9434,0.0173,0.5947,11.3632,126.8138,0.1605,-14.343,-37.6572,-2.2156,-11.2604,-71.1667,12.3247,1.2297,1.2293,101.0727,289.6826,51.0807,48.9193,0.4911,0.0302,2.4471,0.0617,10.0221,1
600320,振华重工,0.95,0.88,8.8954,0.0267,3.0347,2.2633,0.6185,0.3882,10.4684,44.085,6.3268,1.729,-36.1111,5.905,1.1928,0.4818,11.3634,138.0781,21.5453,78.4547,0.0049,0.001,0.4357,0.0013,0.2269,0
600323,瀚蓝环境,10.05,13.03,27.635,1.1389,8.737,5.3454,11.1192,1.5969,38.4039,21.7364,25.9739,19.3882,15.0,27.4062,0.634,0.5886,23.2804,449.3432,34.8656,65.1344,0.2318,0.0582,1.7609,0.0894,20.0871,0
600325,华发股份,9.42,7.15,27.6571,0.9694,13.5413,280.061,0.0956,0.0943,-0.3207,11.94,42.5203,18.3043,20.8333,3.4037,1.9019,0.5592,30.2131,2053.8282,21.0242,78.9758,0.9296,0.0757,9.4466,0.0958,16.0801,0
600326,西藏天路,1.11,1.25,23.929,0.0537,4.2833,2.2284,6.33,0.5288,-11.8902,-78.8019,3.7414,7.2954,-84.7875,14.1406,2.2142,2.0522,83.9534,226.8256,49.0257,50.9743,-0.1928,-0.0569,-6.2768,-0.1116,-21.7632,0
600327,大东方,11.89,6.61,14.2667,0.4539,6.8601,50.7085,2.6321,1.5442,10.158,172.1163,9.3203,22.1749,175.1515,6.9683,1.3471,0.7024,44.794,2515.1274,46.1825,53.8175,0.0712,0.0545,1.0223,0.1012,14.0271,1
600328,中盐化工,16.1,13.21,27.0658,1.2588,9.5245,39.3419,8.7035,2.6731,44.0655,345.931,20.1495,23.8954,347.4938,20.4545,0.5556,0.441,16.3621,1239.1254,46.5026,53.4974,0.3359,0.1781,2.1892,0.3329,41.8709,0
600329,中新药业,10.6,12.35,42.0475,0.855,6.9182,3.1494,2.1475,0.883,7.9724,37.2146,10.5131,13.9109,38.7097,10.6746,2.5042,1.9661,86.743,-3160.0404,69.9655,30.0345,0.1265,0.0742,1.0002,0.2471,26.0087,0
600330,天通股份,6.97,11.23,24.5827,0.3471,3.0902,2.198,2.0205,0.8148,38.3072,3.2752,3.4126,6.1256,3.2448,3.2154,1.4703,1.0207,18.6477,1012.965,63.2995,36.7005,0.0642,0.0248,0.5651,0.0677,7.2426,1
600332,白云山,11.58,6.18,20.2358,2.037,32.9313,4.168,4.6569,1.0811,14.1943,23.8386,10.7849,11.2654,24.511,10.4627,1.6543,1.3796,76.7193,-3462.7005,47.7003,52.2997,0.1081,0.0896,1.6487,0.1713,18.5311,0
600335,国机汽车,1.79,0.59,6.4512,0.1296,21.7578,6.1569,5.8984,1.2807,5.9893,32.7132,1.7944,-5.5168,-22.8571,2.5991,1.3299,1.1426,28.7316,485.9183,34.9901,65.0099,0.062,0.0657,10.2095,0.1011,11.0448,1
600336,澳柯玛,6.24,2.21,18.6804,0.1831,8.2698,4.959,3.5991,1.1768,27.5637,54.2081,14.6889,6.7727,33.8203,13.418,1.1471,0.8465,22.4426,-877.2233,33.3388,66.6612,0.0073,0.0062,0.2696,0.0093,0.9783,1
600337,美克家居,3.48,4.05,49.5683,0.0926,2.2863,12.5101,0.8894,0.968,20.6754,677.9014,3.1844,30.5363,450.0,3.161,1.5038,0.6541,36.0032,239.0894,44.5199,55.4801,0.0983,0.0375,2.4887,0.0676,13.8453,1
600338,西藏珠峰,22.95,41.25,72.0114,0.677,1.6409,25.2833,4.0014,2.661,76.3307,747.814,9.4521,-3.0521,746.375,11.9239,0.3954,0.3187,8.2503,4551.3163,67.7819,32.2181,0.4087,0.1576,0.993,0.4893,48.9254,1
600339,中油工程,3.23,1.55,6.9566,0.1456,9.3558,4.6491,4.7443,0.5339,16.2403,29.9948,4.2182,4.8797,29.884,4.1749,1.2382,1.0878,29.8164,2839.4735,23.6694,76.3306,-0.0908,-0.0445,-5.7782,-0.0583,-6.0195,0
600345,长江通信,3.67,83.62,17.5816,0.3885,0.4645,0.6307,4.776,0.2316,-9.9299,18.4391,5.6169,6.0121,18.1818,5.6169,2.399,2.258,114.2178,-4238.175,92.3035,7.6965,-0.6252,-0.0254,-0.7476,-0.3294,-34.149,0
600346,恒力石化,23.43,8.39,15.7424,1.8059,21.521,72.3682,5.2086,2.5513,46.6009,28.308,24.3627,8.3598,28.3688,24.545,0.6865,0.3845,19.2928,527.5286,25.9221,74.0779,0.1286,0.093,1.5325,0.1256,20.0743,0
600348,华阳股份,10.05,8.18,23.9779,0.9526,11.6439,9.0967,33.5911,1.5123,21.7392,123.2204,-1.4849,25.1528,106.5217,-6.0049,0.683,0.6644,44.936,854.158,38.9944,61.0056,0.1704,0.073,1.7944,0.1197,15.0783,0
600350,山东高速,6.41,20.63,40.5989,0.4291,2.0796,15.6437,4.299,0.7516,31.9204,53.2175,8.0398,10.7737,45.3237,5.6158,0.7912,0.7123,18.5402,332.9639,36.979,63.021,0.4271,0.0419,1.8141,0.0665,24.5385,0
600351,亚宝药业,5.03,6.58,60.0387,0.1886,2.8644,4.4609,1.8451,1.2306,19.1296,61.1454,4.3915,2.1457,58.1727,4.3309,1.677,1.2645,42.1216,1299.5568,70.709,29.291,0.1245,0.0664,1.893,0.2266,24.7638,1
600352,浙江龙盛,9.94,23.92,38.1124,0.924,3.8625,4.7079,0.3022,0.3088,11.2543,0.5175,12.2989,21.2171,-6.6212,12.5678,1.9737,0.7125,34.0594,37090.2861,49.9401,50.0599,0.3075,0.059,1.1948,0.1178,17.6409,0
600353,旭光电子,3.94,6.94,22.3226,0.086,1.239,1.3471,2.546,0.5679,4.0396,0.5637,8.768,12.0345,-21.8182,3.1392,2.8927,2.3316,43.7192,2583.4844,74.5183,25.4817,-0.0085,-0.0032,-0.0937,-0.0124,-1.3459,1
600356,恒丰纸业,4.63,7.14,26.1832,0.3577,5.0045,3.837,2.3821,0.9677,8.6292,6.1255,4.6477,-1.6674,2.8571,4.3057,2.7579,1.9808,33.0187,1198.6255,76.3892,23.6108,0.0652,0.0312,0.8614,0.1319,16.6584,0
600358,国旅联合,5.94,1.7,5.3995,0.0207,1.2121,2.8001,383.6491,1.5272,48.5295,-75.2172,-38.7048,-4.1942,-62.9032,-26.5327,1.065,1.0614,9.4938,187.2973,30.8415,69.1585,-0.0834,-0.0834,-6.5464,-0.1206,-12.1337,0
600359,新农开发,9.9,12.12,36.6707,0.1365,1.1268,20.856,0.7834,0.5022,51.5469,254.7833,19.5248,0.2578,366.6667,15.5309,0.7654,0.4818,20.4344,376.0211,30.8773,69.1227,0.1175,0.0295,0.8718,0.0427,4.5614,0
600360,华微电子,1.94,3.85,22.0176,0.0641,1.6664,4.0356,6.1121,0.6047,29.5214,231.6529,2.0031,7.8054,203.0303,2.0049,1.3226,1.2232,61.8491,211.7884,52.7063,47.2937,0.1035,0.0276,2.6842,0.0583,9.5941,1
600362,江西铜业,7.0,1.33,4.2992,1.3015,97.3961,69.5169,9.571,3.699,48.3862,177.028,20.6065,13.8971,195.4545,21.9004,1.4412,0.9607,61.35,911.9598,43.0547,56.9453,0.0239,0.0485,1.6933,0.0853,11.1509,0
600363,联创光电,8.02,7.62,11.1382,0.5468,7.173,3.5364,3.6469,0.9821,10.3561,21.6427,10.8873,-1.0414,14.5833,10.6014,1.4488,1.0432,36.7211,1762.1588,58.1492,41.8508,0.0215,0.0115,0.2362,0.0274,3.3066,1
600366,宁波韵升,7.96,14.39,27.0157,0.3782,2.6268,3.1387,1.3901,0.6345,51.0677,165.2928,7.8539,20.251,164.2907,8.1575,2.1084,1.3255,16.2704,1841.7571,67.6748,32.3252,-0.2701,-0.1002,-1.8988,-0.3099,-32.02,1
600368,五洲交通,11.23,41.99,55.0758,0.5206,1.2399,10.6605,1.9102,0.5459,6.2924,22.6804,10.7472,-10.4245,21.0698,10.6178,1.7428,1.5078,39.401,811.7522,52.4364,47.5636,0.8738,0.1241,2.0797,0.2609,90.3039,0
600370,三房巷,6.76,3.1,4.7101,0.1104,3.5593,10.8669,7.4407,1.9772,13.6681,2.2767,12.0165,-13.3284,4.3204,13.6164,1.4613,0.9966,52.7456,-15836.5322,57.9254,42.0746,-0.038,-0.0466,-1.2094,-0.1106,-12.1608,0
600372,中航电子,5.22,8.29,28.9972,0.2982,3.5975,0.8741,0.9403,0.3692,19.3251,37.7342,5.7521,5.1034,38.6797,5.5643,1.6445,1.1525,26.0919,689.0166,44.3724,55.6276,0.0717,0.0193,0.8362,0.0348,4.2734,1
